Retail Order ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Country,City,State,Region,latitude,longitude,Retail Sales People,Product ID,Product Name,Sub-Category,Category,Returned,Sales,Quantity,Discount,Profit,Cost,Unit CP,Unit SP,Days
3280,CA-2014-102988,5/4/14 0:00,9/4/14 0:00,Second Class,GM-14695,Greg Maxwell,Corporate,22304,United States,Alexandria,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,OFF-AR-10000127,Newell 321,Art,Office Supplies,Not,"22,96",7,0,"6,6584","16,3016","2,3288","3,28",123
3281,CA-2014-102988,5/4/14 0:00,9/4/14 0:00,Second Class,GM-14695,Greg Maxwell,Corporate,22304,United States,Alexandria,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Supplies,Office Supplies,Not,"4164,05",5,0,"83,281","4080,769","816,1538","832,81",123
3282,US-2014-117170,9/17/14 0:00,9/24/14 0:00,Standard Class,KT-16465,Kean Takahito,Consumer,27604,United States,Raleigh,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,TEC-AC-10001109,Logitech Trackman Marble Mouse,Accessories,Technology,Not,"47,984",2,"0,2","13,1956","34,7884","17,3942","23,992",7
3283,US-2014-117170,9/17/14 0:00,9/24/14 0:00,Standard Class,KT-16465,Kean Takahito,Consumer,27604,United States,Raleigh,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,OFF-PA-10000682,Xerox 1924,Paper,Office Supplies,Not,"4,624",1,"0,2","1,6762","2,9478","2,9478","4,624",7
3284,CA-2014-159478,9/30/14 0:00,9/30/14 0:00,Standard Class,MH-17785,Maya Herman,Corporate,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furnishings,Furniture,Not,"15,24",3,0,"5,1816","10,0584","3,3528","5,08",0
3285,CA-2014-103702,12/9/14 0:00,12/9/14 0:00,Standard Class,AF-10885,Art Foster,Consumer,45014,United States,Fairfield,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Binders,Office Supplies,Not,"63,924",7,"0,7","-46,8776","110,8016","15,8288","9,132",0
3286,CA-2017-150525,2/20/17 0:00,2/25/17 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,74403,United States,Muskogee,Oklahoma,Central,"35,007752","-97,092877",Kelly Williams,OFF-AR-10002375,Newell 351,Art,Office Supplies,Not,"6,56",2,0,"1,9024","4,6576","2,3288","3,28",5
3287,CA-2017-150525,2/20/17 0:00,2/25/17 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,74403,United States,Muskogee,Oklahoma,Central,"35,007752","-97,092877",Kelly Williams,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Appliances,Office Supplies,Not,"13,11",3,0,"3,4086","9,7014","3,2338","4,37",5
3288,CA-2015-157770,12/13/15 0:00,12/15/15 0:00,First Class,RD-19585,Rob Dowd,Consumer,92592,United States,Temecula,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Phones,Technology,Yes,"494,376",3,"0,2","49,4376","444,9384","148,3128","164,792",2
3289,CA-2015-157770,12/13/15 0:00,12/15/15 0:00,First Class,RD-19585,Rob Dowd,Consumer,92592,United States,Temecula,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Binders,Office Supplies,Yes,"29,2",5,"0,2","9,855","19,345","3,869","5,84",2
3290,CA-2015-157770,12/13/15 0:00,12/15/15 0:00,First Class,RD-19585,Rob Dowd,Consumer,92592,United States,Temecula,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Accessories,Technology,Yes,"248,85",5,0,"27,3735","221,4765","44,2953","49,77",2
3291,CA-2015-157770,12/13/15 0:00,12/15/15 0:00,First Class,RD-19585,Rob Dowd,Consumer,92592,United States,Temecula,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Accessories,Technology,Yes,"36,24",1,0,"15,2208","21,0192","21,0192","36,24",2
3292,CA-2016-167290,10/30/16 0:00,10/30/16 0:00,Standard Class,JF-15295,Jason Fortune-,Consumer,48310,United States,Sterling Heights,Michigan,Central,"44,314844","-85,602364",Kelly Williams,OFF-AR-10004078,Newell 312,Art,Office Supplies,Not,"11,68",2,0,"3,504","8,176","4,088","5,84",0
3293,CA-2014-106264,12/26/14 0:00,12/30/14 0:00,Standard Class,CK-12595,Clytie Kelty,Consumer,92024,United States,San Diego,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Supplies,Office Supplies,Not,"11,91",3,0,"0,1191","11,7909","3,9303","3,97",4
3294,CA-2014-106264,12/26/14 0:00,12/30/14 0:00,Standard Class,CK-12595,Clytie Kelty,Consumer,92024,United States,San Diego,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furnishings,Furniture,Not,"3,48",2,0,"1,1136","2,3664","1,1832","1,74",4
3295,CA-2014-138023,8/15/14 0:00,8/18/14 0:00,First Class,KH-16510,Keith Herrera,Consumer,75081,United States,Dallas,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-BI-10003638,GBC Durable Plastic Covers,Binders,Office Supplies,Not,"30,96",8,"0,8","-52,632","83,592","10,449","3,87",3
3296,CA-2017-113418,1/10/17 0:00,3/10/17 0:00,First Class,CM-12655,Corinna Mitchell,Home Office,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Machines,Technology,Not,"1704,89",11,0,"767,2005","937,6895","85,2445","154,99",59
3297,US-2015-110569,5/23/15 0:00,5/30/15 0:00,Standard Class,EB-13870,Emily Burns,Consumer,85023,United States,Phoenix,Arizona,West,"34,048928","-111,093731",Anna Andreadi,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Binders,Office Supplies,Yes,"19,194",7,"0,7","-12,796","31,99","4,57","2,742",7
3298,US-2015-110569,5/23/15 0:00,5/30/15 0:00,Standard Class,EB-13870,Emily Burns,Consumer,85023,United States,Phoenix,Arizona,West,"34,048928","-111,093731",Anna Andreadi,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Appliances,Office Supplies,Yes,"121,792",4,"0,2","13,7016","108,0904","27,0226","30,448",7
3299,CA-2017-136308,11/16/17 0:00,11/16/17 0:00,Same Day,MW-18235,Mitch Willingham,Corporate,94122,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-MA-10000488,Bady BDG101FRU Card Printer,Machines,Technology,Yes,"1919,976",3,"0,2","215,9973","1703,9787","567,9929","639,992",0
3300,US-2014-159926,11/18/14 0:00,11/22/14 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Binders,Office Supplies,Not,"50,997",1,"0,7","-40,7976","91,7946","91,7946","50,997",4
3301,US-2014-159926,11/18/14 0:00,11/22/14 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,OFF-ST-10003656,Safco Industrial Wire Shelving,Storage,Office Supplies,Not,"76,792",1,"0,2","-16,3183","93,1103","93,1103","76,792",4
3302,US-2014-159926,11/18/14 0:00,11/22/14 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,TEC-PH-10001128,Motorola Droid Maxx,Phones,Technology,Not,"539,964",6,"0,4","-107,9928","647,9568","107,9928","89,994",4
3303,US-2014-159926,11/18/14 0:00,11/22/14 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,FUR-FU-10001473,DAX Wood Document Frame,Furnishings,Furniture,Not,"60,312",3,"0,2","5,2773","55,0347","18,3449","20,104",4
3304,US-2014-159926,11/18/14 0:00,11/22/14 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Binders,Office Supplies,Not,"1,944",3,"0,7","-1,4256","3,3696","1,1232","0,648",4
3305,CA-2014-104738,12/30/14 0:00,1/1/15 0:00,Second Class,SP-20620,Stefania Perrino,Corporate,78041,United States,Laredo,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-EN-10004955,Fashion Color Clasp Envelopes,Envelopes,Office Supplies,Not,"12,984",3,"0,2","4,7067","8,2773","2,7591","4,328",2
3306,CA-2014-104738,12/30/14 0:00,1/1/15 0:00,Second Class,SP-20620,Stefania Perrino,Corporate,78041,United States,Laredo,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Phones,Technology,Not,"217,584",2,"0,2","19,0386","198,5454","99,2727","108,792",2
3307,CA-2014-104738,12/30/14 0:00,1/1/15 0:00,Second Class,SP-20620,Stefania Perrino,Corporate,78041,United States,Laredo,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-PH-10000576,AT&T 1080 Corded phone,Phones,Technology,Not,"328,776",3,"0,2","28,7679","300,0081","100,0027","109,592",2
3308,CA-2014-104738,12/30/14 0:00,1/1/15 0:00,Second Class,SP-20620,Stefania Perrino,Corporate,78041,United States,Laredo,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-BI-10002160,Acco Hanging Data Binders,Binders,Office Supplies,Not,"2,286",3,"0,8","-3,6576","5,9436","1,9812","0,762",2
3309,CA-2014-104738,12/30/14 0:00,1/1/15 0:00,Second Class,SP-20620,Stefania Perrino,Corporate,78041,United States,Laredo,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Accessories,Technology,Not,"47,984",2,"0,2","14,3952","33,5888","16,7944","23,992",2
3310,CA-2015-144386,5/11/15 0:00,11/11/15 0:00,Standard Class,GT-14635,Grant Thornton,Corporate,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Binders,Office Supplies,Not,"25,344",6,"0,2","8,8704","16,4736","2,7456","4,224",184
3311,CA-2016-111416,9/17/16 0:00,9/22/16 0:00,Standard Class,LW-17215,Luke Weiss,Consumer,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10002026,Avery Arch Ring Binders,Binders,Office Supplies,Not,"232,4",5,"0,2","78,435","153,965","30,793","46,48",5
3312,CA-2016-162747,3/20/16 0:00,3/25/16 0:00,Second Class,AH-10030,Aaron Hawkins,Corporate,39503,United States,Gulfport,Mississippi,South,"32,354668","-89,398528",Cassandra Brandow,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furnishings,Furniture,Not,"86,45",7,0,"38,038","48,412","6,916","12,35",5
3313,US-2014-133130,9/27/14 0:00,9/27/14 0:00,Standard Class,TH-21100,Thea Hendricks,Consumer,92037,United States,San Diego,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Chairs,Furniture,Not,"603,92",5,"0,2","45,294","558,626","111,7252","120,784",0
3314,US-2014-133130,9/27/14 0:00,9/27/14 0:00,Standard Class,TH-21100,Thea Hendricks,Consumer,92037,United States,San Diego,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-PA-10000675,Xerox 1919,Paper,Office Supplies,Not,"81,98",2,0,"40,1702","41,8098","20,9049","40,99",0
3315,CA-2017-169978,12/24/17 0:00,12/28/17 0:00,Standard Class,HG-15025,Hunter Glantz,Consumer,11572,United States,Oceanside,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Chairs,Furniture,Not,"271,764",2,"0,1","48,3136","223,4504","111,7252","135,882",4
3316,CA-2017-169978,12/24/17 0:00,12/28/17 0:00,Standard Class,HG-15025,Hunter Glantz,Consumer,11572,United States,Oceanside,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Binders,Office Supplies,Not,"14,376",3,"0,2","4,8519","9,5241","3,1747","4,792",4
3317,CA-2017-161739,10/11/17 0:00,11/15/17 0:00,Second Class,EB-13750,Edward Becker,Corporate,78664,United States,Round Rock,Texas,Central,"31,968599","-99,901813",Kelly Williams,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furnishings,Furniture,Not,"341,96",5,"0,6","-427,45","769,41","153,882","68,392",35
3318,CA-2015-165057,11/9/15 0:00,11/9/15 0:00,Standard Class,SC-20725,Steven Cartwright,Consumer,92374,United States,Redlands,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Art,Office Supplies,Not,"181,35",9,0,"48,9645","132,3855","14,7095","20,15",0
3319,CA-2015-165057,11/9/15 0:00,11/9/15 0:00,Standard Class,SC-20725,Steven Cartwright,Consumer,92374,United States,Redlands,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-LA-10003190,Avery 474,Labels,Office Supplies,Not,"8,64",3,0,"4,2336","4,4064","1,4688","2,88",0
3320,CA-2014-134551,12/20/14 0:00,12/25/14 0:00,Standard Class,TS-21505,Tony Sayre,Consumer,38401,United States,Columbia,Tennessee,South,"35,517491","-86,580447",Cassandra Brandow,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,Office Supplies,Not,"43,512",7,"0,2","3,8073","39,7047","5,6721","6,216",5
3321,CA-2014-134551,12/20/14 0:00,12/25/14 0:00,Standard Class,TS-21505,Tony Sayre,Consumer,38401,United States,Columbia,Tennessee,South,"35,517491","-86,580447",Cassandra Brandow,FUR-CH-10004287,SAFCO Arco Folding Chair,Chairs,Furniture,Not,"662,88",3,"0,2","74,574","588,306","196,102","220,96",5
3322,CA-2014-134551,12/20/14 0:00,12/25/14 0:00,Standard Class,TS-21505,Tony Sayre,Consumer,38401,United States,Columbia,Tennessee,South,"35,517491","-86,580447",Cassandra Brandow,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Paper,Office Supplies,Not,"25,92",5,"0,2","9,072","16,848","3,3696","5,184",5
3323,CA-2015-120810,7/23/15 0:00,7/27/15 0:00,Standard Class,TH-21550,Tracy Hopkins,Home Office,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Appliances,Office Supplies,Not,"68,94",3,0,"20,682","48,258","16,086","22,98",4
3324,CA-2015-120810,7/23/15 0:00,7/27/15 0:00,Standard Class,TH-21550,Tracy Hopkins,Home Office,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furnishings,Furniture,Not,"128,82",3,0,"50,2398","78,5802","26,1934","42,94",4
3325,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Binders,Office Supplies,Not,"896,99",5,"0,8","-1480,0335","2377,0235","475,4047","179,398",4
3326,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Binders,Office Supplies,Not,"1,234",1,"0,8","-1,9744","3,2084","3,2084","1,234",4
3327,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art,Office Supplies,Not,"67,56",3,"0,2","6,756","60,804","20,268","22,52",4
3328,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Paper,Office Supplies,Not,"21,72",5,"0,2","7,8735","13,8465","2,7693","4,344",4
3329,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-PA-10001033,Xerox 1893,Paper,Office Supplies,Not,"262,336",8,"0,2","95,0968","167,2392","20,9049","32,792",4
3330,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-PH-10003505,Geemarc AmpliPOWER60,Phones,Technology,Not,"148,48",2,"0,2","16,704","131,776","65,888","74,24",4
3331,CA-2014-165309,11/11/14 0:00,11/15/14 0:00,Standard Class,KD-16270,Karen Daniels,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Phones,Technology,Not,"241,176",3,"0,2","15,0735","226,1025","75,3675","80,392",4
3332,CA-2017-122595,12/14/17 0:00,12/20/17 0:00,Standard Class,GM-14455,Gary Mitchum,Home Office,60653,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Accessories,Technology,Not,"227,976",3,"0,2","28,497","199,479","66,493","75,992",6
3333,CA-2017-122595,12/14/17 0:00,12/20/17 0:00,Standard Class,GM-14455,Gary Mitchum,Home Office,60653,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Phones,Technology,Not,"52,68",3,"0,2","19,755","32,925","10,975","17,56",6
3334,CA-2017-122595,12/14/17 0:00,12/20/17 0:00,Standard Class,GM-14455,Gary Mitchum,Home Office,60653,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furnishings,Furniture,Not,"2,032",1,"0,6","-1,3208","3,3528","3,3528","2,032",6
3335,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AR-10000203,Newell 336,Art,Office Supplies,Yes,"17,12",4,0,"4,9648","12,1552","3,0388","4,28",1
3336,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Phones,Technology,Yes,"431,968",4,"0,2","37,7972","394,1708","98,5427","107,992",1
3337,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furnishings,Furniture,Yes,"129,92",4,0,"10,3936","119,5264","29,8816","32,48",1
3338,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Tables,Furniture,Yes,"568,728",3,"0,2","28,4364","540,2916","180,0972","189,576",1
3339,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders,Office Supplies,Yes,"117,144",9,"0,2","42,4647","74,6793","8,2977","13,016",1
3340,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Appliances,Office Supplies,Yes,"203,52",3,0,"54,9504","148,5696","49,5232","67,84",1
3341,US-2017-109253,8/21/17 0:00,8/22/17 0:00,First Class,PR-18880,Patrick Ryan,Consumer,94601,United States,Oakland,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Labels,Office Supplies,Yes,"51,75",5,0,"24,84","26,91","5,382","10,35",1
3342,CA-2016-145982,8/27/16 0:00,8/27/16 0:00,Second Class,TB-21055,Ted Butterfield,Consumer,2169,United States,Quincy,Massachusetts,East,"42,407211","-71,382437",Chuck Magee,OFF-PA-10000675,Xerox 1919,Paper,Office Supplies,Yes,"122,97",3,0,"60,2553","62,7147","20,9049","40,99",0
3343,CA-2016-145982,8/27/16 0:00,8/27/16 0:00,Second Class,TB-21055,Ted Butterfield,Consumer,2169,United States,Quincy,Massachusetts,East,"42,407211","-71,382437",Chuck Magee,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,Furniture,Yes,"244,615",1,"0,3","20,967","223,648","223,648","244,615",0
